*Frequency 	VF1-abs (dB)	VF1-phase (deg)
29.5120922666639	-1.63381464874701E-5	-0.0876809046283758
29.8538261891796	-1.67190142015073E-5	-0.0886969085586216
30.1995172040202	-1.71087677731493E-5	-0.0897247021138254
30.5492111321551	-1.75076148526442E-5	-0.0907644226855259
30.9029543251359	-1.79157679620987E-5	-0.09181620928694
31.2607936712395	-1.83334446063796E-5	-0.092880202572825
31.6227766016838	-1.87608673917296E-5	-0.0939565448596081
31.988951096914	-1.91982641501697E-5	-0.0950453801457885
32.3593656929628	-1.9645868048472E-5	-0.0961468541326176
32.7340694878838	-2.01039177366712E-5	-0.09726111424506
33.1131121482591	-2.05726574599303E-5	-0.0983883096530422
33.4965439157828	-2.10523371945161E-5	-0.0995285912929917
33.8844156139203	-2.15432127914888E-5	-0.100682111889674
34.276778654645	-2.20455461020697E-5	-0.101849025978328
34.6736850452532	-2.25596051348325E-5	-0.103029489927115
35.0751873952568	-2.30856641887855E-5	-0.104223661959871
35.4813389233575	-2.36240040095994E-5	-0.105431702179184
35.8921934645005	-2.41749119410124E-5	-0.10665377258979
36.3078054770101	-2.47386820791299E-5	-0.1078900371223
36.7282300498085	-2.53156154334734E-5	-0.109140661657262
37.1535229097173	-2.59060200928523E-5	-0.110405814049561
37.5837404288444	-2.65102113979864E-5	-0.111685664153173
38.0189396320561	-2.71285120938771E-5	-0.112980383846261
38.4591782045354	-2.77612525313607E-5	-0.114290147056643
38.9045144994281	-2.8408770835874E-5	-0.115615129787615
39.3550075455777	-2.90714130868284E-5	-0.116955510144158
39.8107170553497	-2.97495335153069E-5	-0.118311468359516
40.2717034325459	-3.04434946969394E-5	-0.119683186822167
40.7380277804113	-3.11536677457429E-5	-0.121070850103184
41.209751909733	-3.18804325301422E-5	-0.122474644984004
41.6869383470335	-3.26241778590963E-5	-0.123894760484599
42.1696503428582	-3.33853017202996E-5	-0.125331387892072
42.6579518801593	-3.41642114836677E-5	-0.126784720789673
43.1519076827765	-3.49613241260385E-5	-0.128254955086251
43.6515832240166	-3.57770664693757E-5	-0.129742289046151
44.1570447353313	-3.66118754093283E-5	-0.131246923319557
44.6683592150963	-3.74661981582568E-5	-0.1327690609733
45.1855944374922	-3.83404924844022E-5	-0.13430890752213
45.7088189614875	-3.92352269848075E-5	-0.135866670960473
46.238102139926	-4.01508813235241E-5	-0.137442561794673
46.7735141287198	-4.10879465074278E-5	-0.139036793075729
47.3151258961481	-4.20469251533568E-5	-0.14064958043255
47.8630092322638	-4.3028331773573E-5	-0.142281142105716
48.4172367584099	-4.40326930583306E-5	-0.143931698981787
48.9778819368446	-4.50605481642328E-5	-0.145601474628129
49.545019080479	-4.61124490209107E-5	-0.147290695328319
50.1187233627272	-4.7188960634811E-5	-0.14899959011809
50.6990708274704	-4.82906614084137E-5	-0.15072839082187
51.2861383991365	-4.94181434517369E-5	-0.152477332089899
51.8800038928961	-5.05720129324153E-5	-0.154246651435953
52.4807460249772	-5.17528903929938E-5	-0.15603658927568
53.0884444230988	-5.29614111222235E-5	-0.157847388965562
53.7031796370253	-5.41982254887523E-5	-0.159679296842522
54.3250331492433	-5.54639993220671E-5	-0.161532562264185
54.9540873857625	-5.67594142770455E-5	-0.163407437649815
55.5904257270404	-5.80851682303312E-5	-0.165304178521924
56.2341325190349	-5.94419756583896E-5	-0.167223043548598
56.8852930843842	-6.08305680570307E-5	-0.169164294586532
57.5439937337157	-6.22516943387547E-5	-0.171128196724798
58.2103217770871	-6.37061212715662E-5	-0.173115018329366
58.8843655355589	-6.51946339062177E-5	-0.175125031088396
59.566214352901	-6.67180360208141E-5	-0.177158510058306
60.2559586074358	-6.8277150583741E-5	-0.179215733710657
60.9536897240169	-6.98728202214183E-5	-0.181296983979851
61.6595001861482	-7.15059076928052E-5	-0.183402546311679
62.3734835482419	-7.31772963957324E-5	-0.185532709712731
63.0957344480193	-7.48878908578059E-5	-0.187687766800685
63.8263486190549	-7.66386172610676E-5	-0.189868013855509
64.5654229034655	-7.84304239869078E-5	-0.19207375087159
65.3130552647473	-8.02642821368745E-5	-0.194305281610806
66.0693448007596	-8.21411861200237E-5	-0.196562913656579
66.8343917568615	-8.40621542026648E-5	-0.198846958468932
67.6082975391982	-8.60282291198276E-5	-0.201157731440552
68.3911647281429	-8.80404786597303E-5	-0.203495551953919
69.1830970918936	-9.0099996304185E-5	-0.205860743439507
69.9841996002273	-9.22079018526124E-5	-0.208253633435082
70.7945784384138	-9.436534207692E-5	-0.210674553646137
71.6143410212902	-9.65734913966365E-5	-0.213123840007488
72.443596007499	-9.88335525694801E-5	-0.215601832746061
73.2824533138904	-0.000101146757380968	-0.218108876444899
74.1310241300918	-0.000103514367395747	-0.220645320108426
74.9894209332456	-0.000105937674682899	-0.223211517228999
75.8577575029184	-0.000108418002582708	-0.225807825854776
76.7361489361819	-0.000110956706502376	-0.228434608658952
77.6247116628692	-0.000113555174708841	-0.231092233010379
78.5235634610072	-0.000116214829158256	-0.233781071045624
79.4328234724282	-0.000118937126355364	-0.23650149974249
80.3526122185618	-0.000121723558216744	-0.239253900995061
81.2830516164099	-0.000124575652962018	-0.242038661690283
82.2242649947071	-0.000127494976052337	-0.244856173786154
83.1763771102671	-0.000130483131110539	-0.247706834391546
84.1395141645195	-0.000133541760917507	-0.250591045847719
85.1138038202377	-0.000136672548389244	-0.25350921581156
86.0993752184601	-0.000139877217614718	-0.256461757340612
87.0963589956081	-0.000143157534905286	-0.259449088979935
88.1048873008014	-0.000146515309873059	-0.262471634850844
89.1250938133746	-0.000149952396549785	-0.265529824741604
90.1571137605957	-0.000153470694522131	-0.2686240942001
91.2010839355909	-0.000157072150112314	-0.271754884628579
92.2571427154763	-0.000160758757586697	-0.274922643380494
93.3254300796991	-0.000164532560390449	-0.278127823859533
94.4060876285923	-0.000168395652432361	-0.281370885620881
95.4992586021436	-0.000172350179393784	-0.28465229447479
96.6050878989813	-0.000176398340075197	-0.287972522592534
97.7237220955811	-0.000180542387793906	-0.291332048614796
98.8553094656939	-0.000184784631799107	-0.29473135776259
100	-0.00018912743875256	-0.298170941950768
101.15794542599	-0.000193573234236274	-0.301651299904214
102.329299228075	-0.000198124504301684	-0.305172937276788
103.514216667934	-0.000202783797076713	-0.30873636677312
104.71285480509	-0.000207553724411426	-0.312342108273328
105.925372517729	-0.000212436963567113	-0.315990688960757
107.151930523761	-0.000217436258966144	-0.31968264345285
108.39269140212	-0.000222554423987183	-0.323418513935206
109.647819614319	-0.000227794342812498	-0.327198850298979
110.91748152624	-0.000233158972332209	-0.331024210281681
112.201845430196	-0.000238651344104488	-0.334895159611517
113.501081567231	-0.000244274566375591	-0.338812272155366
114.815362149688	-0.000250031826159716	-0.342776130070519
116.144861384034	-0.000255926391379644	-0.346787323960288
117.489755493953	-0.000261961613083614	-0.350846453033633
118.850222743702	-0.000268140927703701	-0.354954125268915
120.226443461741	-0.000274467859417422	-0.359110957581931
121.618600064637	-0.0002809460225605	-0.36331757599834
123.026877081238	-0.000287579124104296	-0.367574615830674
124.451461177138	-0.00029437096625093	-0.371882721860026
125.892541179417	-0.000301325449055465	-0.376242548522634
127.350308101666	-0.000308446573182195	-0.380654760101465
128.824955169313	-0.000315738442698602	-0.385120030923007
130.31667784523	-0.000323205268003415	-0.38963904555944
131.825673855641	-0.000330851368815495	-0.394212499036349
133.352143216332	-0.00033868117726791	-0.39884109704618
134.896288259165	-0.00034669924111394	-0.403525556167651
136.458313658892	-0.000354910227006453	-0.408266604091281
138.038426460289	-0.000363318923922027	-0.4130649798513
139.636836105594	-0.000371930246660361	-0.417921434064115
141.253754462275	-0.000380749239485556	-0.422836729173598
142.88939585111	-0.000389781079876456	-0.4278116397034
144.543977074593	-0.00039903108239474	-0.432846952516565
146.217717445672	-0.00040850470268139	-0.437943467082696
147.910838816821	-0.000418207541619138	-0.44310199575292
149.623565609443	-0.000428145349577004	-0.44832336404296
151.356124843621	-0.000438324030858441	-0.453608410924586
153.108746168203	-0.000448749648251837	-0.45895798912575
154.881661891248	-0.000459428427765353	-0.464372965439707
156.675107010815	-0.000470366763522955	-0.469854221043479
158.489319246111	-0.000481571222808157	-0.475402651825962
160.324539069004	-0.000493048551302726	-0.481019168726058
162.181009735893	-0.000504805678518446	-0.486704698081186
164.058977319954	-0.000516849723372751	-0.492460181986562
165.958690743756	-0.000529188000026866	-0.498286578665637
167.880401812256	-0.000541828023872666	-0.504184862852127
169.824365246174	-0.000554777517769537	-0.510156026184034
171.790838715759	-0.000568044418487834	-0.51620107761016
173.780082874938	-0.000581636883399472	-0.522321043809525
175.792361395869	-0.000595563297394439	-0.528516969624233
177.827941003892	-0.000609832280060861	-0.534789918506257
179.887091512879	-0.000624452693131524	-0.541140972978696
181.970085860998	-0.000639433648199775	-0.547571235112061
184.077200146896	-0.000654784514719265	-0.554081827016148
186.208713666287	-0.000670514928317479	-0.560673891348141
188.36490894898	-0.000686634799407615	-0.567348591837532
190.546071796325	-0.000703154322127788	-0.574107113828551
192.752491319094	-0.000720083983637461	-0.580950664840783
194.984459975805	-0.00073743457374704	-0.587880475148675
197.242273611485	-0.000755217194937534	-0.594897798380714
199.526231496888	-0.000773443272761652	-0.602003912139028
201.836636368156	-0.000792124566649499	-0.609200118640257
204.173794466953	-0.000811273181136268	-0.616487745378524
206.538015581053	-0.000830901577558252	-0.623868145811419
208.929613085404	-0.000851022586165145	-0.631342700069926
211.348903983665	-0.000871649418776916	-0.63891281569327
213.796208950223	-0.000892795681906244	-0.646579928389703
216.271852372702	-0.000914475390429479	-0.654345502824312
218.776162394955	-0.000936702981818718	-0.662211033434959
221.309470960564	-0.000959493330954348	-0.670178045277524
223.872113856834	-0.000982861765547021	-0.678248094901695
226.464430759306	-0.00100682408220194	-0.686422771258564
229.086765276777	-0.00103139656317565	-0.694703696641413
231.739464996848	-0.00105659599380125	-0.703092527661058
234.422881531992	-0.0010824396806893	-0.711590956257277
237.137370566166	-0.00110894547067821	-0.720200710747823
239.883291901949	-0.00113613177063188	-0.728923556916701
242.661009508242	-0.00116401756804876	-0.737761299143378
245.470891568503	-0.00119262245261859	-0.746715781574718
248.313310529557	-0.00122196663868627	-0.755788889341545
251.188643150958	-0.00125207098872434	-0.764982549821786
254.09727055493	-0.00128295703785179	-0.774298733952257
257.039578276886	-0.00131464701943779	-0.783739457591303
260.015956316527	-0.00134716389186492	-0.793306782934536
263.026799189538	-0.00138053136651752	-0.803002819986081
266.072505979881	-0.00141477393702128	-0.812829728087906
269.153480392691	-0.00144991690985307	-0.822789717509796
272.270130807791	-0.00148598643635672	-0.832885051102859
275.422870333817	-0.00152300954625372	-0.843118046019437
278.612116862977	-0.00156101418271847	-0.853491075502561
281.838293126445	-0.00160002923912444	-0.864006570748163
285.101826750391	-0.00164008459753674	-0.874667022843528
288.403150312661	-0.00168121116903029	-0.885474984785547
291.742701400117	-0.00172344093599225	-0.896433073582634
295.120922666638	-0.00176680699643689	-0.907543972444265
298.538261891796	-0.00181134361052317	-0.918810433062461
301.995172040202	-0.00185708624935178	-0.930235277989562
305.492111321551	-0.00190407164618352	-0.941821403117155
309.029543251359	-0.00195233785023598	-0.953571780261017
312.607936712396	-0.00200192428315426	-0.965489459857405
316.227766016838	-0.00205287179840129	-0.977577573776216
319.88951096914	-0.00210522274363286	-0.989839338256934
323.593656929628	-0.00215902102631837	-1.00227805697352
327.340694878838	-0.00221431218274589	-1.01489712423489
331.131121482591	-0.0022711434506542	-1.02770002832786
334.965439157828	-0.00232956384566535	-1.04069035501
338.844156139202	-0.00238962424179609	-1.05387179116011
342.76778654645	-0.00245137745626057	-1.06724812859472
346.736850452532	-0.00251487833883501	-1.08082326805919
350.751873952568	-0.00258018386609523	-1.09460122340284
354.813389233575	-0.00264735324078075	-1.10858612594792
358.921934645005	-0.00271644799666478	-1.1227822290629
363.078054770101	-0.00278753210922275	-1.13719391295114
367.282300498084	-0.00286067211252526	-1.15182568966675
371.535229097173	-0.0029359372226984	-1.16668220837026
375.837404288444	-0.00301339946843366	-1.18176826083729
380.189396320561	-0.00309313382896385	-1.19708878723458
384.591782045354	-0.00317521838002831	-1.21264888217826
389.045144994281	-0.00325973444832798	-1.22845380109069
393.550075455777	-0.00334676677506728	-1.2445089668727
398.107170553497	-0.00343640368918245	-1.26081997690981
402.717034325459	-0.00352873729092109	-1.27739261043163
407.380277804113	-0.00362386364645231	-1.29423283624527
412.09751909733	-0.00372188299434361	-1.3113468208651
416.869383470335	-0.00382289996465206	-1.32874093706229
421.696503428582	-0.00392702381154764	-1.34642177285963
426.579518801593	-0.00403436866044596	-1.36439614099863
431.519076827765	-0.00414505377070111	-1.3826710889078
436.515832240166	-0.00425920381489189	-1.40125390920324
441.570447353312	-0.00437694917604773	-1.4201521507546
446.683592150963	-0.00449842626398081	-1.4393736303521
451.855944374923	-0.0046237778523114	-1.45892644501275
457.088189614875	-0.00475315343754846	-1.47881898496665
462.38102139926	-0.00488670962206414	-1.49905994736746
467.735141287198	-0.00502461052265319	-1.5196583507742
473.151258961481	-0.00516702820670536	-1.54062355045522
478.630092322638	-0.00531414315814153	-1.56196525456894
484.172367584099	-0.00546614477541452	-1.58369354128025
489.778819368446	-0.00562323190412108	-1.6058188768759
495.45019080479	-0.00578561340701194	-1.62835213494719
501.187233627272	-0.00595350877437489	-1.65130461671375
506.990708274704	-0.00612714877811447	-1.67468807256787
512.861383991365	-0.00630677617314532	-1.69851472492541
518.800038928961	-0.00649264644993563	-1.72279729247619
524.807460249773	-0.00668502864260269	-1.7475490159345
530.884444230988	-0.00688420619723883	-1.77278368539851
537.031796370253	-0.00709047790557908	-1.79851566943663
543.250331492433	-0.00730415890973436	-1.82475994602889
549.540873857625	-0.00752558178419929	-1.85153213550207
555.904257270404	-0.00775509770194023	-1.87884853560962
562.341325190349	-0.00799307769212438	-1.90672615892053
568.852930843841	-0.00823991399770309	-1.93518277269549
575.439937337157	-0.008496021542124	-1.96423694144502
582.103217770871	-0.00876183951508984	-1.99390807238159
588.843655355589	-0.0090378330886131	-2.024216463997
595.66214352901	-0.00932449527567084	-2.05518335801785
602.559586074358	-0.00962234894502951	-2.08683099501541
609.53689724017	-0.00993194900754462	-2.11918267397213
616.595001861482	-0.0102538847904655	-2.15226281613622
623.734835482419	-0.0105887826187037	-2.18609703352745
630.957344480193	-0.0109373086235299	-2.22071220249302
638.263486190548	-0.0113001718020971	-2.25613654275164
645.654229034656	-0.0116781273533778	-2.29239970240814
653.130552647472	-0.012071980319479	-2.32953284946945
660.693448007596	-0.0124825895644427	-2.36756877044778
668.343917568615	-0.0129108721267611	-2.4065419766972
676.082975391982	-0.0133578079859868	-2.44648881919851
683.91164728143	-0.0138244452889275	-2.48744761258302
691.830970918936	-0.0143119060866534	-2.52945876927156
699.841996002274	-0.0148213926398321	-2.57256494470137
707.945784384138	-0.0153541943575221	-2.61681119472066
716.143410212902	-0.0159116954428776	-2.66224514635329
724.43596007499	-0.0164953833288736	-2.70891718327218
732.824533138904	-0.0171068579986089	-2.7568806474757
741.310241300917	-0.017747842297152	-2.80619205883618
749.894209332456	-0.0184201933569566	-2.85691135438883
758.577575029184	-0.0191259152759886	-2.90910214945444
767.361489361819	-0.0198671732072077	-2.96283202294646
776.247116628692	-0.0206463090414496	-3.01817282950497
785.235634610071	-0.0214658588918559	-3.07520104143414
794.328234724282	-0.0223285726197437	-3.13399812380139
803.526122185617	-0.0232374356775486	-3.19465094649373
812.830516164099	-0.0241956935875177	-3.25725223752939
822.242649947071	-0.0252068794241881	-3.32190108250024
831.76377110267	-0.026274844728191	-3.38870347568678
841.395141645196	-0.0274037943473954	-3.4577729291575
851.138038202376	-0.0285983257842124	-3.52923114705534
860.993752184601	-0.0298634737245868	-3.60320877330871
870.963589956081	-0.0312047605403496	-3.67984622220833
881.048873008014	-0.0326282536946391	-3.7592946026942
891.250938133746	-0.0341406311456075	-3.8417167488384
901.571137605957	-0.0357492560423003	-3.92728837093262
912.01083935591	-0.0374622622458908	-4.01619934384931
922.571427154763	-0.0392886524992196	-4.10865515200888
933.254300796991	-0.04123841141862	-4.20487851343269
944.060876285923	-0.0433226359101236	-4.30511120908981
954.992586021435	-0.0455536861352984	-4.40961614817954
966.050878989814	-0.0479453607939578	-4.51867970527356
977.23722095581	-0.0505131012834873	-4.63261437156046
988.553094656939	-0.0532742302735229	-4.75176177001529
1000	-0.0562482314551661	-4.87649609343606
1011.5794542599	-0.0594570787459596	-5.00722803530534
1023.29299228075	-0.0629256251444935	-5.14440929677951
1035.14216667934	-0.0666820638423692	-5.28853776933189
1047.1285480509	-0.070758477262701	-5.44016351237485
1059.25372517729	-0.0751914936003132	-5.59989566942374
1071.51930523761	-0.0800230754525375	-5.76841049615251
1083.9269140212	-0.0853014715987011	-5.94646071042615
1096.47819614319	-0.0910823713955375	-6.13488641985624
1109.1748152624	-0.0974303122509775	-6.33462793888529
1122.01845430196	-0.104420405120958	-6.54674087775225
1135.01081567232	-0.112140462189668	-6.77241397360414
1148.15362149688	-0.120693636581502	-7.01299024419121
1161.44861384034	-0.130201718579271	-7.26999218292243
1174.89755493953	-0.140809279888916	-7.54515188800978
1188.50222743702	-0.152688922042148	-7.84044723717785
1202.26443461741	-0.166047974397778	-8.15814549401708
1216.18600064637	-0.181137112155995	-8.50085607529385
1230.26877081238	-0.198261541337114	-8.87159463383631
1244.51461177139	-0.217795649819114	-9.27386113053835
1258.92541179417	-0.240202387828152	-9.71173518487781
1273.50308101666	-0.266059173945393	-10.1899926878783
1288.24955169313	-0.29609291139864	-10.7142483662917
1303.1667784523	-0.331227882475233	-11.2911295247322
1318.25673855641	-0.37265208743663	-11.9284861559431
1333.52143216332	-0.421910365977682	-12.6356411085828
1348.96288259165	-0.481036968774603	-13.4236791394662
1364.58313658893	-0.552747097870813	-14.30576143746
1380.38426460288	-0.640717902503923	-15.2974240738087
1396.36836105594	-0.750007128201393	-16.4167566009765
1412.53754462275	-0.887686306215206	-17.6842212614486
1428.8939585111	-1.06381147579682	-19.1215772733039
1445.43977074593	-1.29292625835326	-20.7487245263852
1462.17717445672	-1.59639455192403	-22.5758359635794
1479.10838816821	-2.00596926528838	-24.5848923645375
1496.23565609443	-2.56896391316177	-26.6873143357925
1513.56124843621	-3.35451512651207	-28.6274514308842
1531.08746168203	-4.45582876584973	-29.7644808389716
1548.81661891248	-5.96283853438175	-28.6030210047546
1566.75107010815	-7.79851383631888	-22.0625867255195
1584.89319246111	-9.19550671536173	-6.64379878988182
1603.24539069004	-8.80995263323224	12.5747109758788
1621.81009735893	-7.10566702720603	24.3685960313065
1640.58977319954	-5.38820297149414	28.4091173222896
1659.58690743756	-4.0644000624928	28.5432054482473
1678.80401812256	-3.10812517272996	27.116125980008
1698.24365246174	-2.42275923666732	25.1912452032723
1717.90838715759	-1.92621841020289	23.2144951991625
1737.80082874938	-1.56023968787862	21.3594240703408
1757.92361395869	-1.28534857806764	19.6820719562128
1778.27941003892	-1.07499514766147	18.1891347615721
1798.87091512879	-0.911183206244325	16.8679330719102
1819.70085860998	-0.781542084927575	15.699502313261
1840.77200146896	-0.677426932820307	14.6641611899135
1862.08713666287	-0.592692609222082	13.7437155035768
1883.6490894898	-0.522897093027501	12.9221687602352
1905.46071796325	-0.464777678956519	12.1857900876611
1927.52491319094	-0.415901526048262	11.5229267478123
1949.84459975805	-0.37442891372687	10.9237355697684
1972.42273611485	-0.338950359905839	10.3799090172433
1995.26231496888	-0.308372856404843	9.88442597888432
2018.36636368156	-0.281839253410118	9.43133659593225
2041.73794466953	-0.258670344015111	9.01558137255785
2065.38015581053	-0.238322713025384	8.63284120752115
2089.29613085404	-0.220357682002803	8.27941392439655
2113.48903983665	-0.204418164985864	7.95211289632986
2137.96208950223	-0.190211232739638	7.64818383138236
2162.71852372702	-0.177494843782331	7.36523637062756
2187.76162394955	-0.166067649852208	7.10118772484599
2213.09470960564	-0.155761093146383	6.8542160902004
2238.72113856834	-0.146433228358918	6.62272201100275
2264.64430759306	-0.137963854717501	6.40529621579706
2290.86765276777	-0.130250651465218	6.20069273893556
2317.39464996848	-0.12320608831246	6.00780637209096
2344.22881531992	-0.116754938933354	5.82565367472804
2371.37370566166	-0.110832267194183	5.6533569205924
2398.83291901949	-0.105381786480599	5.49013047492628
2426.61009508242	-0.100354515451544	5.33526919245096
2454.70891568503	-0.0957076707237805	5.18813850026479
2483.13310529557	-0.0914037500961763	5.04816589206072
2511.88643150958	-0.0874097698352675	4.91483360793774
2540.97270554931	-0.0836966271979349	4.78767231424976
2570.39578276886	-0.080238565293117	4.66625562940877
2600.15956316527	-0.0770127219606492	4.55019536806058
2630.26799189538	-0.0739987479551761	4.43913739747158
2660.72505979881	-0.0711784825574924	4.33275801670624
2691.53480392692	-0.0685356769509479	4.23076078405304
2722.70130807791	-0.0660557575191545	4.13287373014611
2754.22870333816	-0.0637256226121593	4.03884690316848
2786.12116862977	-0.0615334674900619	3.94845020168302
2818.38293126446	-0.0594686330804206	3.86147145649258
2851.01826750391	-0.0575214748993392	3.77771472917329
2884.0315031266	-0.0556832491512318	3.6969987996194
2917.42701400117	-0.0539460134626739	3.61915581815941
2951.20922666639	-0.0523025401541691	3.5440301026238
2985.38261891796	-0.050746240265708	3.47147706189993
3019.95172040202	-0.049271096848683	3.40136223130141
3054.92111321551	-0.047871606242752	3.33356040616477
3090.29543251359	-0.0465427262750729	3.26795486265242
3126.07936712396	-0.0452798304617595	3.20443665525194
3162.27766016838	-0.0440786674271185	3.1429039827162
3198.8951096914	-0.0429353248714236	3.08326161481528
3235.93656929628	-0.0418461975240453	3.02542037293554
3273.40694878838	-0.0408079585739208	2.96929665911676
3311.31121482591	-0.0398175341568862	2.91481202800555
3349.65439157827	-0.0388720805325812	2.86189279772495
3388.44156139203	-0.0379689636325074	2.81046969485296
3427.67786546451	-0.0371057407032732	2.76047753103437
3467.36850452532	-0.0362801437913088	2.71185490716223
3507.51873952568	-0.0354900648799929	2.66454394289521
3548.13389233576	-0.0347335424768273	2.61849002898225
3589.21934645006	-0.0340087494999672	2.57364160001731
3630.78054770101	-0.0333139823181655	2.52994992588537
3672.82300498085	-0.0326476508171867	2.48736891982173
